,매장,매장명,위도,경도
2065,CU,당산삼성2차점,37.5280790617135,126.897806070117
2066,CU,당산센트럴아이파크점,37.5300310535098,126.901592860537
2067,CU,당산양남점,37.5226375135092,126.891697458093
2068,CU,당산역V타워점,37.5352224133987,126.903416123317
2069,CU,당산역점,37.5329312320335,126.902834034778
2070,CU,당산중앙점,37.5355849074907,126.902455861255
2071,CU,당산타운점,37.5273899475287,126.907500519515
2072,CU,당산한강점,37.5279577936796,126.903380464154
2073,CU,당산행운점,37.5266686055701,126.908425454651
2074,CU,당산현대해상점,37.5274927909543,126.896576569578
2075,CU,영등포구청점,37.5246263135253,126.8960288077
2076,CU,영등포리드원점,37.5249694401057,126.8931295588
2077,CU,영등포으뜸점,37.5262323140921,126.897846940173
2078,CU,영등포제일점,37.5246865616215,126.896611666627
2079,CU,영등포태광점,37.5244868736284,126.892149553354
2080,CU,강남성심병원점,37.4916313939407,126.908151179252
2081,CU,대림디지털점,37.4925845197205,126.903676630612
2082,CU,대림사랑점,37.5017374358592,126.89824854909
2083,CU,대림신대박점,37.4930762540358,126.901125499153
2084,CU,대림신동아점,37.4958697151565,126.894639992132
2085,CU,대림우성점,37.4959048141873,126.902026776632
2086,CU,대림점,37.4899964557466,126.900831720546
2087,CU,대림중앙점,37.4992591769376,126.897677422581
2088,CU,대림지성점,37.4945164986924,126.905398978679
2089,CU,대림차이나타운점,37.4920542447473,126.8979501575
2090,CU,대림하나점,37.4966691346854,126.898187009885
2091,CU,대림행복점,37.5000657501687,126.899135857307
2092,CU,대림희망점,37.486898746437,126.900563317161
2093,CU,명지성모병원점,37.4933441314114,126.899110181699
2094,CU,영등포대림점,37.5013729658043,126.896470338294
2095,CU,영등포아델포레점,37.4945138274401,126.906116482951
2096,CU,도림본점,37.5077475997197,126.902862275068
2097,CU,도림소나무점,37.5113135470759,126.900424616949
2098,CU,도림이슬점,37.5094213851194,126.90372976118
2099,CU,영등포도림점,37.5089121580938,126.895893167599
2100,CU,문래남부점,37.5173904864584,126.889131430811
2101,CU,문래벤처점,37.5201626485833,126.890145748505
2102,CU,문래아카데미점,37.5196532591065,126.891944412217
2103,CU,문래한신점,37.5171332328536,126.893319683544
2104,CU,영등포에이스점,37.5147464245043,126.897536835727
2105,CU,문래남부지원점,37.5161360002639,126.890656931106
2106,CU,문래페르마타점,37.5172062293199,126.883786768673
2107,CU,도림로점,37.5036765140325,126.903099847135
2108,CU,도신로점,37.5103449852658,126.915101075649
2109,CU,보라매SK뷰점,37.5037397100304,126.917504365062
2110,CU,보라매뷰점,37.5013721744075,126.918726889644
2111,CU,보라매파크점,37.4973037099433,126.916569895364
2112,CU,신길대신시장점,37.5121474792922,126.916413800419
2113,CU,신길도림점,37.5082105383995,126.905419023732
2114,CU,신길사러가점,37.5055463107693,126.911401534233
2115,CU,신길성애점,37.5124631635198,126.918436505084
2116,CU,신길센터점,37.5102659619939,126.921883398047
2117,CU,신길센트럴점,37.5037202920866,126.908277627757
2118,CU,신길썬프라자점,37.4964707028524,126.908618171148
2119,CU,신길역점,37.5150693438158,126.918084717307
2120,CU,신길우리점,37.497311972496,126.90474023487
2121,CU,신길한아름점,37.499477857483,126.91322050033
2122,CU,신풍역점,37.500394083057,126.910078473325
2123,CU,영등포ARMY점,37.5062490200163,126.922303901325
2124,CU,영등포대방역점,37.5137030437506,126.925830305069
2125,CU,영등포대성점,37.5011374511174,126.90317358433
2126,CU,영등포삼환점,37.5084488181698,126.919207367625
2127,CU,영등포센터점,37.5086876411067,126.92197224499
2128,CU,영등포신성점,37.5130360225646,126.922450807959
2129,CU,영등포여고점,37.5158047792893,126.915956249734
2130,CU,CK양평점,37.5247766243512,126.883596059715
2131,CU,SK기린주유소점,37.536236791966,126.899143618611
2132,CU,선유도역점,37.5398071417051,126.894657064548
2133,CU,선유도한강점,37.5386786197335,126.896571305319
2134,CU,양남교보점,37.5211230433044,126.891626118225
2135,CU,양평SK엔카점,37.5339731363734,126.892326310219
2136,CU,양평경남점,37.5272095267926,126.888374310978
2137,CU,양평드림점,37.5354055418114,126.895022711683
2138,CU,양평이레빌딩점,37.5338259242698,126.896882129276
2139,CU,양평타워점,37.5366677572348,126.8953319777
2140,CU,양평파스텔점,37.5314273419218,126.892011715654
2141,CU,양평한신점,37.5402803267019,126.891745831623
2142,CU,양평행운점,37.5227614484268,126.883875891692
2143,CU,에이스중앙점,37.5254929181019,126.891347611053
2144,CU,오목교코업점,37.5256801252157,126.883115896854
2145,CU,순복음드림점,37.5297624159786,126.924537457026
2146,CU,여의광복회관점,37.5270870121653,126.916930544113
2147,CU,여의국회정문점,37.5282700395473,126.916436993787
2148,CU,여의도KBS점,37.5259698897016,126.916716838156
2149,CU,여의도KCC점,37.5295575508059,126.921259712977
2150,CU,여의도선착장1호점,37.5249632164977,126.939020093353
2151,CU,여의도솔로몬점,37.5203638577335,126.930363683538
2152,CU,여의도아이비점,37.5202061193308,126.931800002781
2153,CU,여의도역점,37.521470230225,126.924971147893
2154,CU,여의도점,37.5193909949479,126.932765535417
2155,CU,여의동산점,37.5210607930819,126.934312555699
2156,CU,여의리첸시아점,37.5185953328631,126.939629550245
2157,CU,여의산정점,37.5280905345888,126.919911477298
2158,CU,여의아일랜드점,37.5260304622171,126.918692566602
2159,CU,여의트레뉴점,37.5229451843816,126.924285608734
2160,CU,여의파크원점,37.5251913154781,126.929112756574
2161,CU,한강여의도1호점,37.5224767994316,126.939700745064
2162,CU,한강여의도2호점,37.5270851610199,126.932863954929
2163,CU,63빌딩점,37.5196641552816,126.939909338068
2164,CU,KT지식센터점,37.5268034272278,126.904261652136
2165,CU,당산삼환점,37.5299598453919,126.905079994793
2166,CU,당산하늘점,37.5260672872371,126.909255877212
2167,CU,여의더리브점,37.5178398377289,126.912796998886
2168,CU,영등포그랑그루점,37.5184760808639,126.903251180927
2169,CU,영등포달빛점,37.5141298790394,126.907254696362
2170,CU,영등포라이프점,37.5174578242835,126.912083795037
2171,CU,영등포리더스점,37.5184894935959,126.910432539942
2172,CU,영등포마사회점,37.5181787102109,126.907015872695
2173,CU,영등포메아리점,37.5212930583551,126.911875789232
2174,CU,영등포메인점,37.5203796016522,126.903768511113
2175,CU,영등포보성점,37.52494519163,126.908920569727
2176,CU,영등포신길레트로점,37.5180975236511,126.914396850599
2177,CU,영등포아크로타워점,37.5236586861947,126.906430209934
2178,CU,영등포원룸점,37.5221723784142,126.909534239265
2179,CU,영등포자매점,37.5250358328048,126.904807827361
2180,CU,영등포중앙점,37.5191148478148,126.909916651156
2181,CU,영신점,37.5199200639101,126.906654670129
2182,CU,현대영등포현대셀프점,37.5153291566595,126.904480819754
2183,CU,숙대입구점,37.545496888435,126.972238757796
2184,CU,용산고리점,37.542397274563,126.973034471902
2185,CU,트윈시티남산타워점,37.5510861198751,126.972911385084
2186,CU,도원삼성점,37.5393972166544,126.957933995791
2187,CU,용산아스테리움점,37.5516794257654,126.972905059299
2188,CU,용산지오베르크점,37.5374081633172,126.967311189724
2189,CU,보광오산점,37.5261326767809,126.998084385649
2190,CU,보광중앙점,37.5285779214877,127.000006448567
2191,CU,용산보광점,37.5271041263999,127.00249396244
2192,CU,용산서계점,37.5528512622531,126.966570768465
2193,CU,용산승리점,37.5516018304055,126.9691536966
2194,CU,H용산몬드리안호텔점,37.5285655568387,126.993107501389
2195,CU,용산서빙고점,37.5215732570687,126.993434049639
2196,CU,용문좋아요점,37.5368063436867,126.957802845071
2197,CU,효창공원역점,37.5381873189978,126.963519058537
2198,CU,용산2가점,37.544245327313,126.984679412483
2199,CU,용산해방촌오거리점,37.545703287126,126.985824732041
2200,CU,용산해방촌점,37.5419234792766,126.987180906432
2201,CU,용산햇살점,37.5447134142653,126.982843342271
2202,CU,중앙박물관점,37.5247022357875,126.977740246542
2203,CU,용산경찰서점,37.5408813226696,126.968243737742
2204,CU,원효로2가점,37.5349770050899,126.963360186464
2205,CU,원효대로점,37.5344239235813,126.960421717772
2206,CU,원효로3가점,37.5337418027791,126.956895374356
2207,CU,용산원효로점,37.5327630128026,126.952132104264
2208,CU,동부이촌점,37.5193865878083,126.975025954742
2209,CU,서부이촌점,37.5233684485876,126.958827067865
2210,CU,이촌챌리투스점,37.5178439903271,126.980323377172
2211,CU,뉴이태원경리단점,37.5372242987446,126.987046388508
2212,CU,이태원1동점,37.5355401484379,126.989803415536
2213,CU,이태원2동점,37.5410065017726,126.991936256368
2214,CU,이태원공원점,37.5378890413795,126.989626812964
2215,CU,이태원대림점,37.5398403159738,126.989384967902
2216,CU,이태원점,37.533950141855,126.992007616081
2217,CU,이태원탑점,37.5349418687291,126.991937475121
2218,CU,이태원하얏트점,37.5393261332409,126.995172272102
2219,CU,이태원해밀턴점,37.5340238828274,126.994223926816
2220,CU,이태원햇살점,37.5368999335952,126.988756636158
2221,CU,이태원힐점,37.5315055007374,126.99673882098
2222,CU,용산자이점,37.5350715443607,126.947642942696
2223,CU,청파느티나무점,37.5492370889804,126.966894560435
2224,CU,숙대원룸점,37.5432970583144,126.964970497264
2225,CU,청파선린점,37.5417233269798,126.970401766599
2226,CU,청파아세아점,37.5419181162188,126.969664498442
2227,CU,용산삼각지점,37.5328367508848,126.973392040043
2228,CU,용산파크자이점,37.5366589742009,126.97259436783
2229,CU,선인상가점,37.5327172141732,126.965178191154
2230,CU,신용산래미안점,37.5291517577927,126.967664715367
2231,CU,신용산점,37.5318954074599,126.970817472206
2232,CU,아모레퍼시픽점,37.5287911785354,126.968673565462
2233,CU,용산역점,37.5304718846843,126.967263079757
2234,CU,용산푸르지오써밋점,37.5270404595814,126.964892234354
2235,CU,용산한강로점,37.5315632340948,126.96914656435
2236,CU,용산보라해점,37.525832642353,126.965115324337
2237,CU,용산삼구빌딩점,37.5318032556816,126.956044450636
2238,CU,용산아이파크몰점,37.5297680649234,126.964300393659
2239,CU,용산앰버서더호텔점,37.5321681514111,126.960884174116
2240,CU,용산전자랜드본관점,37.5327888550584,126.959558538475
2241,CU,용산히트점,37.5239905545034,126.964249185795
2242,CU,용산한강진점,37.5378845228775,127.002095478927
2243,CU,한남리첸시아점,37.534460296635,127.007872168802
2244,CU,한남샘물점,37.5319744477497,127.004042190235
2245,CU,한남순천향병원점,37.5342808357653,127.003878033451
2246,CU,한남역점,37.5309518247848,127.00586736357
2247,CU,한남카페거리2호점,37.5356845645316,127.000973939131
2248,CU,한남카페거리점,37.537655460287,127.003327976952
2249,CU,현대한남동점,37.5460727912721,127.002896422503
2250,CU,용산효창공원점,37.5409918631716,126.96294480609
2251,CU,용산후암점,37.546448105185,126.980503593185
2252,CU,후암아리랑점,37.5460598368848,126.978279211464
2253,CU,후암제일점,37.54940437401,126.979975477938
2254,CU,후암좋아요점,37.5498171390527,126.977567672301
2255,CU,갈현선정점,37.6175614761096,126.911702603733
2256,CU,구산본점,37.6127372865952,126.916618472494
2257,CU,대성바론점,37.6225466183126,126.911193653721
2258,CU,선정송이점,37.6171846959383,126.90957805026
2259,CU,연신내로데오점,37.6198895444417,126.916412148076
2260,CU,연신내제일점,37.6178073455439,126.918841128064
2261,CU,은평갈현로2호점,37.6258574031803,126.918068755853
2262,CU,은평갈현점,37.6179586342974,126.914894706137
2263,CU,은평연신내점,37.6177151916989,126.917051826023
2264,CU,구산경남점,37.6047988625219,126.905402187471
2265,CU,구산다온점,37.6075806046829,126.914531440559
2266,CU,구산제일점,37.6077161157632,126.910641969063
2267,CU,구산중앙점,37.612283299266,126.913763936392
2268,CU,서오능점,37.6144745945993,126.909553016243
2269,CU,은평서오능점,37.6172667174722,126.905704447653
2270,CU,은평예일점,37.6105981173367,126.912455274023
2271,CU,녹번베라힐즈점,37.6031576200927,126.937484017426
2272,CU,녹번제일점,37.6084438918345,126.9263669244
2273,CU,녹번초교점,37.6054432588751,126.927129330319
2274,CU,역촌오거리점,37.6065945621739,126.923458089088
2275,CU,은평구청점,37.6030631497149,126.928514265457
2276,CU,은평녹번점,37.6016686518013,126.933381891656
2277,CU,은평수안점,37.6062925085875,126.933179693329
2278,CU,응암공원점,37.6020273524208,126.923873617288
2279,CU,대조디오빌점,37.6101217972134,126.919591874183
2280,CU,대조라온점,37.6143159563011,126.922230564982
2281,CU,불광NC점,37.6096386879499,126.929605870228
2282,CU,불광대조점,37.6116489862704,126.927687868999
2283,CU,불광타운점,37.6085099873913,126.92558959919
2284,CU,역촌서오릉점,37.6070622647804,126.922490102353
2285,CU,연신내본점,37.6177570516691,126.921341454095
2286,CU,은평월드점,37.6142718089251,126.918363492134
2287,CU,불광베스트점,37.6155334420579,126.933073451375
2288,CU,불광샛별점,37.6253131418309,126.921823651533
2289,CU,불광세명점,37.6266586175976,126.922693374926
2290,CU,불광어게인점,37.6210233256623,126.925957725279
2291,CU,불광연서로점,37.6230062946621,126.927678681591
2292,CU,불광연신내점,37.6213983181063,126.924537813198
2293,CU,불광으뜸점,37.6222664710851,126.931567887215
2294,CU,불광중앙점,37.6236892909142,126.921278112329
2295,CU,불광캐슬점,37.6131320544168,126.932470564865
2296,CU,불광햇빛점,37.6097916282156,126.931826669045
2297,CU,불광현대점,37.6256372606907,126.928705391691
2298,CU,불광힐스테이트점,37.6180510326063,126.933479866334
2299,CU,연신내에이스점,37.6199268590915,126.921550078765
2300,CU,연신내현대점,37.6173232450288,126.925109852809
2301,CU,은평센트럴점,37.6158262345272,126.928567402533
2302,CU,DMC샛별점,37.579929918118,126.899782199211
2303,CU,수색은혜점,37.5860460077023,126.889260652836
2304,CU,새절역점,37.5920698242508,126.913600438085
2305,CU,신사2동점,37.5906955228022,126.906142427005
2306,CU,신사공원점,37.5987269671946,126.911277799018
2307,CU,신사미래점,37.5960959250215,126.912284410296
2308,CU,신사본점,37.5963568335906,126.909632474095
2309,CU,신사해링턴점,37.5981158955891,126.908770078234
2310,CU,은평신사1동점,37.5974813494123,126.91212357281
2311,CU,은평신사점,37.6007499658895,126.905480468506
2312,CU,은평증산로점,37.5894446480146,126.911832410704
2313,CU,구산역점,37.6108381553336,126.917477157083
2314,CU,역촌PS점,37.6021639722838,126.918520544486
2315,CU,역촌그린점,37.6069726005224,126.91254129083
2316,CU,역촌대로점,37.6040159508044,126.915941592119
2317,CU,역촌명성점,37.6045983610088,126.920107321511
2318,CU,역촌사랑점,37.6021733553934,126.912984824243
2319,CU,역촌서부점,37.605186249377,126.908786585303
2320,CU,역촌역말로점,37.6058088938534,126.91717818528
2321,CU,역촌제일점,37.6032206799654,126.910236038233
2322,CU,예일역촌점,37.6087906758404,126.916097379454
2323,CU,응암역촌점,37.600023476916,126.916951549283
2324,CU,녹번센트럴점,37.6004226716411,126.934997032768
2325,CU,녹번이편한세상캐슬점,37.5992189656795,126.930904468222
2326,CU,백련산에이스점,37.5952888457558,126.918874876038
2327,CU,백련산현대점,37.5924785536379,126.925132604731
2328,CU,은평등기소점,37.6004389725142,126.92668215157
2329,CU,은평로점,37.5998575748421,126.923297961483
2330,CU,은평새절점,37.5909761400744,126.915760716832
2331,CU,은평여왕점,37.601138002042,126.929711608725
2332,CU,응암3동점,37.5942923125442,126.916242404972
2333,CU,응암다베로점,37.587670379563,126.91585886971
2334,CU,응암대림점,37.5879208865079,126.91834053765
2335,CU,응암미소점,37.5935647499892,126.919066522861
2336,CU,응암백련산4차점,37.5894133333452,126.92227448589
2337,CU,응암서부점,37.5985645488474,126.920686421221
2338,CU,응암신응교점,37.5920801381226,126.915024278022
2339,CU,응암에이스점,37.5852942332238,126.918486175534
2340,CU,응암와산교점,37.5885542282905,126.914073473435
2341,CU,응암프로방스점,37.5996638230505,126.920918302795
2342,CU,응암현대점,37.5859183618548,126.919025664937
2343,CU,증산드림점,37.5837627822783,126.908599657717
2344,CU,증산역점,37.5853275381656,126.909419824407
2345,CU,증산초교점,37.5823426567635,126.905647526879
2346,CU,구파발엘크루점,37.6396025010646,126.919014455213
2347,CU,뉴타운상림점,37.6466937910828,126.928058543203
2348,CU,북한산공원점,37.6567419324824,126.947789264486
2349,CU,은평뉴타운2지구점,37.6338770383031,126.925766425032
2350,CU,은평드림스퀘어점,37.635741734904,126.919341649662
2351,CU,은평성모병원점,37.6336094022541,126.916152525534
2352,CU,은평어드벤스힐점,37.6335642024009,126.918640008744
2353,CU,은평어울림점,37.6442915792715,126.916171226315
2354,CU,은평에셀점,37.6329244639,126.919502961914
2355,CU,은평한옥마을점,37.6423144695581,126.93927690157
2356,CU,진관캐슬점,37.6436459287603,126.922900461734
2357,CU,종로가회점,37.5815093512458,126.985229239519
2358,CU,현대재동점,37.5763469069387,126.985811114051
2359,CU,계동현대점,37.578403692917,126.98654850092
2360,CU,종각센트로폴리스점,37.5714966636936,126.983659015157
2361,CU,종로2가점,37.5695716479929,126.988714485784
2362,CU,종로중앙점,37.5696989264219,126.985900554103
2363,CU,종로피아노길점,37.5686393538119,126.985885019959
2364,CU,종로관훈점,37.5726406166543,126.984701444611
2365,CU,경희궁자이행복점,37.5688537151032,126.965114852628
2366,CU,종로교남점,37.5674338624366,126.965511345428
2367,CU,북한산구기점,37.6090364727392,126.956263487952
2368,CU,상명구기점,37.6063168206915,126.958211401383
2369,CU,종로3가점,37.5726737403515,126.989314540628
2370,CU,내자중앙점,37.5762419495101,126.972184669699
2371,CU,동숭아트점,37.5831745283469,127.003834263223
2372,CU,마로니에공원점,37.5808132896605,127.003979392796
2373,CU,종로동숭점,37.5827394737762,127.002530008021
2374,CU,성대원룸촌점,37.5858794239373,126.996990854363
2375,CU,혜화한아름점,37.5896751593578,126.998916208716
2376,CU,종로명륜2가점,37.5843430887944,126.999887915082
2377,CU,종로성대점,37.5844386466639,126.997022047098
2378,CU,성균관대경영관점,37.5872284082508,126.993115116294
2379,CU,성균관대인문관점,37.5872284082508,126.993115116294
2380,CU,성대양현관입구점,37.5899259224481,126.993697413249
2381,CU,성대킹고점,37.5882582711889,126.995589170845
2382,CU,대학로2호점,37.5832468494682,127.000440408019
2383,CU,명륜성대점,37.5826436294265,126.998834230134
2384,CU,종로묘동점,37.5721849450676,126.991460404665
2385,CU,부암럭키점,37.5934294092252,126.965766350539
2386,CU,종로부암점,37.5978065037998,126.963037926444
2387,CU,종로삼청점,37.5871156628222,126.981798658978
2388,CU,SK서린사옥점,37.5696912777696,126.980303746598
2389,CU,연합미디어센터점,37.5743642341595,126.98051726008
2390,CU,종로구청점,37.5725615164337,126.980473808393
2391,CU,동묘역점,37.5734979984199,127.016666647647
2392,CU,동묘토성점,37.5713113286323,127.016981867792
2393,CU,숭인2동점,37.5745510412021,127.019838583294
2394,CU,숭인센터점,37.5723925579397,127.016735679084
2395,CU,숭인파라빌점,37.5740345051674,127.02280794747
2396,CU,숭인한양점,37.5767069349593,127.02141961757
2397,CU,종로숭인점,37.5760425239817,127.015819312893
2398,CU,종로신교점,37.5836882205954,126.969654123703
2399,CU,광화문광장점,37.5704809608086,126.976179012331
2400,CU,종로경희궁점,37.5705863977953,126.972155304519
2401,CU,콘코디언점,37.5697975427046,126.973177410043
2402,CU,종로신영점,37.6016317174871,126.961802588275
2403,CU,마로니에점,37.5784184991584,127.001923066299
2404,CU,서울대의대점,37.5812242955387,127.001023553003
2405,CU,홍대대학로캠퍼스점,37.5765585834389,127.001450046714
2406,CU,종로연지점,37.5731744494963,126.998728082785
2407,CU,종로옥인점,37.5814929296526,126.968543718221
2408,CU,종로창덕궁점,37.576566407371,126.989419831377
2409,CU,원남사거리점,37.5756266760808,126.997957688597
2410,CU,종로원서점,37.5828118220589,126.989364717719
2411,CU,창덕궁돌담길점,37.5788885989577,126.989079989519
2412,CU,종로율곡점,37.5768959185316,127.004766077922
2413,CU,종로글로벌점,37.5746611904858,126.989716351685
2414,CU,생산성빌딩점,37.5749070788093,126.973546882676
2415,CU,종로1가점,37.5708444878121,126.979923668151
2416,CU,종각쇼핑센터점,37.5704324046912,126.985716811879
2417,CU,종로대로점,37.5700536144088,126.989978353518
2418,CU,종로세운상가점,37.5702258327699,126.994745794426
2419,CU,종로피카디리점,37.570693640064,126.991773676246
2420,CU,종로5가점,37.5711209083385,127.000002603533
2421,CU,종로광장시장점,37.5698617565278,127.001598202543
2422,CU,동대문종합시장점,37.5707064933341,127.007328677369
2423,CU,종로공원점,37.5732025034686,127.007591999269
2424,CU,종로K트윈타워점,37.5747244659804,126.979022440109
2425,CU,동대문역점,37.5712594213869,127.010979004251
2426,CU,종로창신길점,37.5779775796586,127.009077539395
2427,CU,종로청계점,37.5701128512961,127.014774282566
2428,CU,창신쌍용1단지점,37.5800313416279,127.014194906011
2429,CU,창신쌍용점,37.5813234231068,127.012068001366
2430,CU,종로충신점,37.5736238690628,127.004702024104
2431,CU,삼성병원2호점,37.5688677261045,126.967812703696
2432,CU,삼성병원3호점,37.5682487121293,126.96672948935
2433,CU,삼성병원점,37.5688677261045,126.967812703696
2434,CU,북악대로점,37.6099197898887,126.975996895373
2435,CU,평창글로리아타운점,37.606862635259,126.96900620111
2436,CU,평창낙천대점,37.6088895696859,126.975418497064
2437,CU,평창다솜점,37.6054731062998,126.964752688394
2438,CU,평창북악점,37.6116254663276,126.974767606447
2439,CU,종로배화점,37.5779434546818,126.967510609106
2440,CU,종로사직공원점,37.5763264794856,126.969341722426
2441,CU,종로대신점,37.5727349653941,126.961179925392
2442,CU,종로행촌점,37.5750370603147,126.961896550564
2443,CU,혜화로점,37.5874207006881,127.000048798574
2444,CU,종로효자점,37.583352593688,126.970696635831
2445,CU,종로연강홀점,37.5714929188121,127.001570956768
2446,CU,포레스트힐점,37.5740772390143,127.001830242593
2447,CU,광희금호점,37.5653089182578,127.005264386724
2448,CU,중구창경궁로점,37.5679662394501,126.998222314975
2449,CU,대한상공회의소점,37.5607136539523,126.973775321516
2450,CU,중구해성점,37.5616267501713,126.976921027876
2451,CU,남대문로5가점,37.5575588188996,126.97340000199
2452,CU,남산트라팰리스점,37.5539946799726,126.975612746457
2453,CU,후니드SKT남산점,37.5566176456899,126.975961263294
2454,CU,회현역점,37.5579925213862,126.9780363784
2455,CU,서울역한라비발디점,37.5545735828657,126.965847056196
2456,CU,센트럴자이점,37.5518118025254,126.9624466039
2457,CU,명동YWCA점,37.5644563830637,126.985826612426
2458,CU,명동타임워크점,37.5641849908728,126.983004582977
2459,CU,신당마루점,37.5638003051761,127.015391936862
2460,CU,엠버서더서울점,37.560563384812,127.001693981477
2461,CU,남대문YG타워점,37.559000773163,126.972995894044
2462,CU,청계상가점,37.5679798569884,126.995365114169
2463,CU,부영사옥점,37.5616563798295,126.973833846114
2464,CU,서소문삼성점,37.5623140006705,126.974582779311
2465,CU,페럼타워점,37.5669394038707,126.98414050544
2466,CU,바비엥점,37.5631059622005,126.969569549275
2467,CU,순화점,37.5643607888125,126.968912442022
2468,CU,중구탑점,37.5607512032557,126.972489681085
2469,CU,포스코점,37.5602669008102,126.972035325682
2470,CU,동대문쇼핑타운점,37.5678050126796,127.013508339585
2471,CU,버티고개점,37.5493021900288,127.006464949984
2472,CU,신당6동점,37.5638151686791,127.016737834825
2473,CU,신당공원점,37.5632493814492,127.018872267153
2474,CU,신당광희문점,37.5634081882766,127.012352488654
2475,CU,신당다산로점,37.5617377352252,127.016132181249
2476,CU,신당백석점,37.5544618459737,127.009187858143
2477,CU,신당청구점,37.5598367950848,127.014157912248
2478,CU,신당퇴계로점,37.5648587643143,127.013434122443
2479,CU,신당한양점,37.5644766445483,127.01087964924
2480,CU,신당행운점,37.5532282407057,127.008644377515
2481,CU,약수역사거리점,37.5533253056848,127.011491862858
2482,CU,약수역점,37.5542668528006,127.011447417836
2483,CU,중구KT리마크빌점,37.5657948536437,127.016623843671
2484,CU,중구신당점,37.557258585385,127.011751979663
2485,CU,중구약수점,37.5557574629778,127.012345906517
2486,CU,청구대로점,37.5592821999279,127.012858171038
2487,CU,청구역점,37.5609781429932,127.012036197264
2488,CU,파크힐링점,37.5610981543841,127.019473739073
2489,CU,행복사랑점,37.5641322423883,127.004665094613
2490,CU,오장중부점,37.5644196514857,127.00159604891
2491,CU,시청광장점,37.5653821677485,126.979208538495
2492,CU,내외빌딩점,37.5664928978912,126.983681840765
2493,CU,을지로파인애비뉴점,37.5656490167105,126.988142568678
2494,CU,후니드IBK기업명동점,37.5657059386767,126.987083790907
2495,CU,을지로3가점,37.565992110561,126.99246430851
2496,CU,을지로홀리데이인점,37.5664044810413,126.989852635633
2497,CU,을지로5가점,37.56658573151,127.001913367278
2498,CU,을지로코업점,37.5664528934959,127.003321221188
2499,CU,국립중앙의료원점,37.5677264605676,127.005484601979
2500,CU,중구구민회관점,37.5680943778524,127.006460574612
2501,CU,현대아울렛동대문점,37.568734553218,127.007666479829
2502,CU,호텔스카이파크점,37.568734553218,127.007666479829
2503,CU,동대문APM점,37.5654704254201,127.008946986598
2504,CU,호텔피제이점,37.564914230219,126.995681324108
2505,CU,중구장충점,37.5616925819688,127.007116142497
2506,CU,동국대기숙사점,37.5585995733974,126.998427050399
2507,CU,동국대원룸점,37.5588886152427,127.001418014223
2508,CU,동대입구역점,37.5593201794248,127.005143542665
2509,CU,중구세룡점,37.5623476460194,127.004476419131
2510,CU,중구장충체육관1호점,37.5586406607183,127.006677513121
2511,CU,중구장충체육관2호점,37.5586406607183,127.006677513121
2512,CU,중구장충체육관3호점,37.5586406607183,127.006677513121
2513,CU,중구장충체육관4호점,37.5586406607183,127.006677513121
2514,CU,중구장충체육관5호점,37.5586406607183,127.006677513121
2515,CU,대신파이낸스센터점,37.5651004556362,126.986959615068
2516,CU,을지로백병원점,37.5644882326047,126.988749095603
2517,CU,을지로비즈센터점,37.5653393912938,126.989596182183
2518,CU,중부경찰서점,37.5636999131067,126.990358264077
2519,CU,삼정아트테라스점,37.5632510909133,126.972031493823
2520,CU,중구정동길점,37.5674800573008,126.969683451717
2521,CU,센트럴플레이스점,37.5609169395529,126.967029172523
2522,CU,중림점,37.560426087132,126.967719792217
2523,CU,중림중앙점,37.557693183943,126.967395814379
2524,CU,을지로타워점,37.564230160524,126.991688931109
2525,CU,중구명동점,37.5608666855169,126.983461911144
2526,CU,충무로2가점,37.5618602505823,126.990262861474
2527,CU,충무로점,37.5623042207217,126.992129656135
2528,CU,충무로티마크점,37.5628201793596,126.992886240312
2529,CU,중구진양점,37.5624227137843,126.995931151636
2530,CU,중구청점,37.5629291381127,126.998825822174
2531,CU,충무로엘크루점,37.5633945987251,126.999994227546
2532,CU,중구세종대로점,37.5688287422394,126.976312654189
2533,CU,코리아나호텔점,37.5678135772855,126.976247211074
2534,CU,한국프레스센터점,37.5674198878673,126.977873671097
2535,CU,부영태평점,37.5616192365957,126.974978475659
2536,CU,한화빌딩점,37.5642332782202,126.977571839325
2537,CU,M충무로역점,37.5612890978954,126.994207448462
2538,CU,필동제일점,37.5605463547721,126.995057495807
2539,CU,중구필동점,37.5604005588433,126.997429323341
2540,CU,필동에이스점,37.5566003652873,126.995500271093
2541,CU,신당메트하임점,37.567797387353,127.022694438219
2542,CU,중구황학점,37.5693687396204,127.021650243699
2543,CU,청계롯데캐슬점,37.5708105464699,127.021463886656
2544,CU,황학코아루점,37.5667434438878,127.022477811529
2545,CU,남산회현점,37.5585958138642,126.980516160259
2546,CU,중구회현점,37.5592081124978,126.979865900388
2547,CU,남산쌍용점,37.5594119017486,126.983219915695
2548,CU,명동화이자점,37.5605460538173,126.984365959216
2549,CU,망우경남점,37.6038149556823,127.107071806275
2550,CU,망우금란점,37.6012215011402,127.10450835339
2551,CU,망우무지개점,37.5940501388435,127.099949804401
2552,CU,망우사랑점,37.5960817048585,127.094915836457
2553,CU,망우써너스빌점,37.5974663223384,127.094160266661
2554,CU,망우우리점,37.5985558537681,127.100962635488
2555,CU,망우점,37.5989760103786,127.097613134309
2556,CU,망우제일점,37.5994810890336,127.103244652111
2557,CU,망우퍼스트점,37.5914476843684,127.102402801169
